id,syllable,tone,speaker,gender,f0_01,f0_02,f0_03,f0_04,f0_05,f0_06,f0_07,f0_08,f0_09,f0_10,d0_01,d0_02,d0_03,d0_04,d0_05,d0_06,d0_07,d0_08,d0_09,f0_mean,f0_std,f0_min,f0_max,f0_slope,duration,voiced_ratio,f0_min_pos
6893,pín,2,Male Voice 1,male,-0.5844,-0.5844,-0.5844,-1.8793,-3.2115,-1.9376,-0.0243,2.0026,2.8254,1.0537,0.0,0.0,-1.2949,-1.3322,1.2739,1.9133,2.027,0.8228,-1.7717,-0.2575,1.9445,-3.244,3.6239,4.1605,0.5866,0.7455,0.4444
6897,píng,2,Male Voice 1,male,1.2593,1.2593,1.2593,-1.5303,-2.9266,-2.757,-1.0607,1.066,3.1349,3.4558,0.0,0.0,-2.7897,-1.3962,0.1695,1.6963,2.1267,2.0689,0.3209,0.2371,2.217,-2.9773,4.7814,1.8068,0.6128,0.7069,0.4444
6901,pó,2,Male Voice 1,male,-1.6665,-1.6665,-1.6665,-2.551,-2.7669,-1.6479,-0.4331,0.8418,2.7016,4.017,0.0,0.0,-0.8845,-0.2159,1.1191,1.2148,1.2749,1.8599,1.3153,-0.5835,2.101,-2.8747,4.6263,5.83,0.5344,0.72,0.4444
6933,qié,2,Male Voice 1,male,2.3004,2.3004,2.3004,2.3004,-2.1857,-2.0822,-0.9321,0.5538,2.7046,2.6403,0.0,0.0,0.0,-4.486,0.1035,1.1501,1.4859,2.1508,-0.0643,0.7176,1.9175,-2.1889,2.8271,-0.9198,0.7956,0.6579,0.4444
6937,qín,2,Male Voice 1,male,-1.0404,-1.0404,-1.0404,-1.0404,-2.524,-2.8677,-1.3,1.0057,3.3671,3.3211,0.0,0.0,0.0,-1.4837,-0.3437,1.5677,2.3058,2.3614,-0.0461,-0.4722,2.0665,-2.9501,3.5623,4.5904,0.7434,0.662,0.5556
6941,qíng,2,Male Voice 1,male,-1.7168,-1.7168,-1.7168,-1.7168,-1.7242,-2.2524,-1.7049,0.05,2.9412,4.0889,0.0,0.0,0.0,-0.0073,-0.5283,0.5476,1.7549,2.8912,1.1477,-0.7022,1.9843,-2.3156,4.2997,5.101,0.6389,0.65,0.5556
6945,qióng,2,Male Voice 1,male,0.749,0.749,0.749,0.749,-2.0858,-3.5733,-1.9635,0.8553,2.8104,3.9825,0.0,0.0,0.0,-2.8348,-1.4875,1.6098,2.8188,1.955,1.1721,0.1734,2.0068,-3.6316,3.9825,1.4377,0.7434,0.6197,0.5556
6949,qiú,2,Male Voice 1,male,3.2125,3.2125,3.2125,3.2125,-1.2255,-2.8675,-1.7292,-0.9754,3.2724,3.3659,0.0,0.0,0.0,-4.438,-1.642,1.1382,0.7538,4.2478,0.0935,1.0585,2.51,-2.9514,4.4941,-2.7563,0.6911,0.6364,0.5556
6953,qú,2,Male Voice 1,male,-1.0364,-1.0364,-1.0364,-1.0364,-2.5359,-2.5397,-1.2671,0.7376,2.7537,3.8088,0.0,0.0,0.0,-1.4995,-0.0037,1.2725,2.0047,2.0162,1.0551,-0.4976,1.7754,-2.7228,3.8088,3.9241,0.6128,0.6034,0.5556
6825,nuó,2,Male Voice 1,male,-0.0139,-0.555,-1.0805,-2.3262,-2.399,-1.3195,0.0557,1.8517,2.9366,2.7358,-0.5411,-0.5255,-1.2457,-0.0729,1.0795,1.3753,1.7959,1.0849,-0.2008,-0.0926,1.7769,-2.5782,3.0489,3.9668,0.5605,0.9623,0.4444
6829,nǘ,2,Male Voice 1,male,-0.6971,-1.7231,-2.1311,-2.5425,-3.0527,-2.0218,0.1711,2.6804,4.3643,2.7282,-1.026,-0.408,-0.4114,-0.5102,1.0309,2.1929,2.5092,1.684,-1.6362,-0.2264,2.6273,-3.0879,4.9686,7.0541,0.7173,0.9706,0.4444
6833,nvé,2,Male Voice 1,male,0.17,-0.8416,-1.6467,-2.1441,-2.1054,-0.952,0.7121,1.4878,2.4527,3.4697,-1.0116,-0.8051,-0.4974,0.0387,1.1534,1.6642,0.7757,0.9649,1.017,-0.0802,1.7821,-2.2889,3.5362,4.5584,0.5605,0.9245,0.3333
6837,ó,2,Male Voice 1,male,-1.5968,-1.5968,-1.9462,-2.2061,-2.3281,-0.5725,0.3708,1.4929,2.8721,3.7965,0.0,-0.3495,-0.2599,-0.122,1.7556,0.9433,1.1222,1.3792,0.9244,-0.3027,2.0133,-2.4593,3.7965,6.1588,0.456,0.881,0.4444
6841,óu,2,Male Voice 1,male,-1.6925,-2.1348,-2.6247,-2.8674,-1.5787,-0.6161,0.4041,2.2604,3.9483,3.0841,-0.4423,-0.4898,-0.2428,1.2887,0.9626,1.0202,1.8563,1.6879,-0.8641,-0.2668,2.3497,-2.9616,3.9773,7.3093,0.5083,0.9362,0.3333
6845,pá,2,Male Voice 1,male,-2.4606,-2.4606,-2.4606,-2.7312,-3.4805,-2.1898,-0.5136,1.6444,3.1009,4.0481,0.0,0.0,-0.2707,-0.7492,1.2907,1.6762,2.158,1.4565,0.9472,-0.8989,2.4186,-3.6108,4.0481,7.0988,0.5866,0.6909,0.4444
693,huáng,2,Female Voice 1,female,0.3055,0.3055,-0.9723,-1.9235,-2.7202,-2.8073,-2.0924,1.3352,4.0842,5.778,0.0,-1.2778,-0.9511,-0.7967,-0.0871,0.7149,3.4276,2.749,1.6938,-0.1514,2.5721,-3.1711,5.778,4.5483,0.874,0.8452,0.5556
7345,yáng,2,Male Voice 1,male,1.0883,-1.4934,-1.6751,-3.3509,-2.9815,-2.3681,-0.0025,2.6032,4.5674,3.5906,-2.5817,-0.1817,-1.6758,0.3694,0.6134,2.3656,2.6056,1.9642,-0.9767,-0.1707,2.6604,-3.3739,4.5759,6.0953,0.6128,0.9655,0.3333
7349,yáo,2,Male Voice 1,male,2.7941,-0.9404,-2.2365,-0.0081,-2.2573,-1.639,-0.4499,1.2142,2.5835,3.8639,-3.7345,-1.296,2.2284,-2.2491,0.6183,1.189,1.6641,1.3693,1.2804,0.0022,1.9133,-2.4191,3.8639,3.1893,0.5866,0.9636,0.4444
7353,yé,2,Male Voice 1,male,2.4628,-0.9049,-2.1638,-2.1909,-1.9608,-1.3544,-0.1194,1.6304,3.005,3.6142,-3.3677,-1.259,-0.0271,0.2301,0.6065,1.235,1.7498,1.3746,0.6092,-0.0334,2.0942,-2.316,4.2811,4.3698,0.5866,0.9636,0.3333
7357,yí,2,Male Voice 1,male,-1.7439,-1.7439,-3.5396,-3.5222,-2.946,-1.0603,1.5876,3.5365,3.7873,1.9345,0.0,-1.7957,0.0175,0.5761,1.8857,2.6479,1.9489,0.2508,-1.8527,-0.4206,2.7388,-3.6811,3.8778,7.8808,0.5344,0.88,0.2222
7361,yín,2,Male Voice 1,male,-0.5093,-0.7711,-2.3663,-2.106,-1.9652,-1.1967,0.3968,2.3567,4.2418,1.7836,-0.2619,-1.5952,0.2603,0.1408,0.7685,1.5935,1.9599,1.885,-2.4582,-0.1633,1.9788,-2.3677,4.2796,5.2854,0.5605,0.9057,0.2222
7365,yíng,2,Male Voice 1,male,1.7667,-0.9261,-1.1604,-2.5069,-2.4655,-1.4973,0.1136,1.5305,2.8378,3.5164,-2.6928,-0.2343,-1.3465,0.0414,0.9681,1.611,1.4169,1.3073,0.6787,-0.0478,2.0372,-2.5777,4.1882,4.1574,0.5344,0.96,0.3333
7397,zá,2,Male Voice 1,male,1.3272,1.3272,1.3272,-0.1173,-0.5397,0.448,1.876,3.1519,-6.9491,-6.1419,0.0,0.0,-1.4445,-0.4225,0.9877,1.428,1.2759,-10.1011,0.8072,0.1211,2.9707,-7.2593,4.0795,-4.3303,0.5344,0.74,0.8889
7401,zái,2,Male Voice 1,male,-0.4479,-0.4479,-0.4479,-1.626,-3.115,-2.1291,-0.5206,1.1299,2.2849,4.2492,0.0,0.0,-1.1781,-1.489,0.9859,1.6084,1.6505,1.155,1.9644,-0.2477,1.9669,-3.1368,4.3874,4.0097,0.6389,0.7,0.4444
7405,zán,2,Male Voice 1,male,1.3424,1.3424,1.3424,0.1235,-2.4821,-2.0797,-0.6276,0.7587,1.9189,3.546,0.0,0.0,-1.2188,-2.6056,0.4024,1.4521,1.3862,1.1603,1.627,0.3353,1.6589,-2.5045,3.546,0.5939,0.6389,0.7,0.4444
7409,záng,2,Male Voice 1,male,0.3852,0.3852,0.3852,0.3852,-2.9561,-2.61,-0.6151,1.6337,2.3812,2.5815,0.0,0.0,0.0,-3.3414,0.3461,1.9949,2.2488,0.7475,0.2004,0.0393,1.7946,-3.2202,2.8311,2.1801,0.7173,0.6618,0.4444
741,jián,2,Female Voice 1,female,-0.2876,-0.2876,-1.1898,-2.4327,-2.2601,-2.4483,-0.9805,1.4184,4.003,4.634,0.0,-0.9022,-1.2429,0.1726,-0.1882,1.4678,2.399,2.5846,0.631,-0.1966,2.2992,-2.4837,4.7097,5.1412,0.874,0.869,0.5556
7413,záo,2,Male Voice 1,male,-0.5518,-0.5518,-0.5518,-2.5253,-2.5341,-1.3443,-0.1994,1.3477,2.4305,3.6059,0.0,0.0,-1.9735,-0.0089,1.1898,1.1449,1.5472,1.0828,1.1754,-0.2308,1.7672,-2.6861,3.6059,4.1338,0.5866,0.7455,0.4444
7417,zé,2,Male Voice 1,male,0.1948,0.1948,0.1948,-2.225,-2.512,-1.6658,-0.4469,1.6628,2.6345,2.7711,0.0,0.0,-2.4197,-0.287,0.8462,1.2189,2.1096,0.9718,0.1366,-0.043,1.7573,-2.8393,2.9144,3.1387,0.665,0.7619,0.4444
7421,zéi,2,Male Voice 1,male,2.781,2.781,2.4287,-2.4555,-3.699,-1.6872,-0.2742,1.264,2.973,2.9526,0.0,-0.3523,-4.8842,-1.2435,2.0118,1.413,1.5381,1.709,-0.0204,0.444,2.447,-3.861,3.387,0.6049,0.6128,0.7931,0.4444
7473,zhóng,2,Male Voice 1,male,0.4337,0.4337,-0.9402,-2.4562,-3.0298,-1.5226,0.1298,1.8665,2.9658,3.5358,0.0,-1.3739,-1.516,-0.5737,1.5072,1.6524,1.7367,1.0993,0.5699,-0.0321,1.9941,-3.2322,3.5358,3.6909,0.5605,0.8113,0.4444
7477,zhóu,2,Male Voice 1,male,0.6394,0.6394,-0.552,-2.8227,-2.9196,-1.7149,0.1652,1.3395,2.8108,4.7286,0.0,-1.1914,-2.2707,-0.0968,1.2047,1.8801,1.1742,1.4713,1.9178,-0.0178,2.1014,-2.9758,4.7286,3.6817,0.5083,0.8298,0.4444
7481,zhú,2,Male Voice 1,male,-1.114,-1.114,-1.114,-3.13,-3.209,-1.5798,-0.0325,1.9467,3.6001,2.3964,0.0,0.0,-2.016,-0.0791,1.6292,1.5473,1.9792,1.6534,-1.2037,-0.3994,2.2958,-3.3645,4.0332,5.909,0.6128,0.7759,0.4444
7485,zhuá,2,Male Voice 1,male,1.7753,1.7753,-0.0844,-2.4251,-2.5808,-2.3313,-0.741,2.1623,2.6202,2.7523,0.0,-1.8597,-2.3407,-0.1557,0.2495,1.5904,2.9032,0.4579,0.1321,0.1781,2.1814,-3.1792,3.2031,2.1318,0.5605,0.8302,0.4444
7489,zhuái,2,Male Voice 1,male,1.3099,1.3099,0.7705,-2.1857,-2.3337,-1.8393,-0.4181,0.9207,2.3303,3.4087,0.0,-0.5394,-2.9562,-0.148,0.4944,1.4212,1.3388,1.4096,1.0784,0.1427,1.7988,-2.4555,3.5537,1.6527,0.665,0.8254,0.4444
7493,zhuán,2,Male Voice 1,male,1.5861,1.5861,0.7248,-1.7521,-2.3242,-2.4419,-0.7817,0.8717,2.6768,4.47,0.0,-0.8613,-2.4769,-0.5721,-0.1177,1.6602,1.6534,1.8051,1.7931,0.1912,2.0376,-2.5261,4.47,1.7119,0.6128,0.8103,0.5556
7497,zhuáng,2,Male Voice 1,male,1.5701,1.5701,-0.977,-3.0351,-3.6403,-2.5319,-0.1582,2.0779,3.4286,4.9137,0.0,-2.547,-2.0581,-0.6052,1.1084,2.3737,2.2361,1.3507,1.4851,0.0406,2.6557,-3.751,5.0011,3.9105,0.6389,0.85,0.4444
7449,zháo,2,Male Voice 1,male,1.911,1.911,-0.2952,-3.2687,-2.3986,-1.4585,0.0839,1.6297,2.5379,3.066,0.0,-2.2063,-2.9735,0.8702,0.94,1.5425,1.5458,0.9082,0.5281,0.185,2.1007,-3.3115,3.361,2.2295,0.6128,0.8448,0.3333
7453,zhé,2,Male Voice 1,male,-1.3322,-1.3322,-1.3322,-2.7169,-3.0643,-1.7278,-0.1111,1.6274,2.9449,3.3076,0.0,0.0,-1.3847,-0.3474,1.3365,1.6167,1.7385,1.3175,0.3627,-0.4552,2.2633,-3.1599,5.2413,6.0003,0.6389,0.7667,0.4444
7457,zhéi,2,Male Voice 1,male,-0.5279,-0.5279,-0.4956,-3.0714,-2.9859,-1.5379,0.1998,2.4247,2.9037,2.6587,0.0,0.0323,-2.5758,0.0855,1.4479,1.7377,2.2249,0.4789,-0.245,-0.2192,2.0632,-3.4535,2.9829,4.7555,0.6389,0.8167,0.3333
7461,zhén,2,Male Voice 1,male,0.1254,0.1254,0.1254,-3.17,-3.2459,-1.8931,-0.4973,2.0706,3.5655,3.4817,0.0,0.0,-3.2954,-0.0758,1.3527,1.3958,2.5679,1.4949,-0.0838,-0.1152,2.22,-3.7333,3.5995,4.1226,0.5866,0.7818,0.4444
7465,zhéng,2,Male Voice 1,male,0.5965,0.5965,-1.668,-3.5287,-2.1468,-0.728,0.8152,1.9325,3.0873,2.2593,0.0,-2.2645,-1.8607,1.3819,1.4188,1.5432,1.1173,1.1547,-0.8279,-0.0285,2.0204,-3.5694,3.1891,4.1448,0.5866,0.8545,0.3333
7469,zhí,2,Male Voice 1,male,-1.4539,-1.4539,-1.4539,-2.6295,-2.5038,-1.1253,-0.046,1.4113,3.011,2.064,0.0,0.0,-1.1756,0.1257,1.3785,1.0793,1.4573,1.5997,-0.947,-0.4304,1.9696,-2.8007,3.6992,5.589,0.6128,0.7759,0.3333
750,jiáng,2,Female Voice 1,female,0.4759,0.4759,-0.2674,-1.4252,-1.7139,-2.7008,-1.5334,0.6048,3.3119,5.1644,0.0,-0.7433,-1.1578,-0.2887,-0.9869,1.1674,2.1381,2.7071,1.8525,-0.0601,2.108,-2.7148,5.1644,3.2544,0.8217,0.8481,0.5556
7501,zhuí,2,Male Voice 1,male,1.8268,1.8268,0.8537,-1.127,-2.248,-1.4366,-0.6459,0.3268,2.3182,2.8055,0.0,-0.9731,-1.9807,-1.121,0.8114,0.7907,0.9726,1.9915,0.4873,0.2823,1.6384,-2.2548,3.344,0.4605,0.5605,0.8113,0.4444
7505,zhún,2,Male Voice 1,male,1.1485,1.1485,-0.4914,-1.4831,-2.7851,-2.1731,-0.6474,1.2916,2.6973,3.5229,0.0,-1.6399,-0.9917,-1.302,0.612,1.5257,1.9391,1.4057,0.8256,0.1113,1.9545,-2.7932,4.5397,2.4701,0.5605,0.8113,0.4444
7509,zhuó,2,Male Voice 1,male,-0.0819,-0.0819,-1.4384,-2.3372,-1.9837,-0.9794,0.2319,1.7301,2.2766,2.5642,0.0,-1.3565,-0.8989,0.3536,1.0043,1.2113,1.4981,0.5466,0.2876,-0.0897,1.6047,-2.397,2.7164,3.7231,0.5866,0.8182,0.3333
7513,zí,2,Male Voice 1,male,-0.5456,-0.5456,-0.5456,-1.3161,-2.1974,-1.7519,-0.8106,1.0892,2.5939,2.1542,0.0,0.0,-0.7705,-0.8813,0.4455,0.9413,1.8998,1.5048,-0.4397,-0.2364,1.5779,-2.3422,3.3963,3.4091,0.665,0.6984,0.4444
7517,zóng,2,Male Voice 1,male,0.6203,0.6203,0.5937,-2.551,-2.5118,-1.7009,-0.1007,1.8085,2.4635,2.7682,0.0,-0.0266,-3.1446,0.0392,0.8109,1.6002,1.9091,0.655,0.3048,0.0407,1.8246,-2.9336,2.7682,2.8442,0.6389,0.7833,0.3333
7521,zóu,2,Male Voice 1,male,1.869,1.869,1.869,-2.7353,-3.0972,-2.3127,-0.5097,1.1938,2.4717,3.891,0.0,0.0,-4.6043,-0.362,0.7845,1.803,1.7035,1.2779,1.4193,0.2719,2.3133,-3.2227,4.5968,1.7839,0.5866,0.7818,0.4444
7525,zú,2,Male Voice 1,male,-0.0842,-0.0842,-0.0842,-1.1488,-2.5564,-1.4826,-0.9088,1.7687,2.7072,1.9199,0.0,0.0,-1.0646,-1.4077,1.0739,0.5737,2.6775,0.9385,-0.7872,-0.0989,1.6044,-2.5972,2.9185,2.8009,0.6389,0.7167,0.4444
7369,yó,2,Male Voice 1,male,3.1919,-0.4171,-2.2002,-0.6149,-2.1539,-1.876,-0.4314,0.7366,2.8526,2.7313,-3.6089,-1.7832,1.5853,-1.539,0.2779,1.4446,1.168,2.116,-0.1213,-0.004,1.9749,-2.4735,3.8197,2.7406,0.665,0.9683,0.2222
7373,yóng,2,Male Voice 1,male,0.3188,-1.2543,-3.0277,-1.0771,-3.0663,-1.9224,-0.0612,2.1962,4.0688,3.4349,-1.5731,-1.7733,1.9506,-1.9892,1.1439,1.8612,2.2574,1.8725,-0.6339,-0.16,2.4022,-3.107,4.6203,5.9766,0.6128,0.9655,0.4444
7377,yóu,2,Male Voice 1,male,0.3599,-0.4892,-2.6036,-0.6853,-2.244,-1.8208,-0.2968,1.4033,3.1982,3.5784,-0.849,-2.1144,1.9183,-1.5588,0.4232,1.524,1.7001,1.7949,0.3802,-0.0921,2.0083,-2.6919,4.4099,4.6205,0.5605,0.9245,0.2222
7381,yú,2,Male Voice 1,male,-0.9023,-1.9677,-3.7108,-3.3509,-1.5796,0.3991,1.7844,3.0637,2.7018,2.2116,-1.0654,-1.7431,0.3599,1.7713,1.9788,1.3853,1.2793,-0.3619,-0.4902,-0.1976,2.4391,-3.7919,3.3657,6.8962,0.6911,0.9697,0.2222
7385,yuán,2,Male Voice 1,male,-0.7432,-1.8277,-2.1116,-2.532,-2.77,-1.8735,0.2205,2.5264,4.0588,4.1162,-1.0846,-0.2839,-0.4204,-0.238,0.8965,2.0941,2.3059,1.5324,0.0573,-0.2105,2.5113,-2.7779,4.3838,6.9258,0.6911,0.9697,0.4444
7389,yué,2,Male Voice 1,male,-1.3664,-1.932,-2.5945,-2.1647,-1.5716,-0.5543,0.4688,2.2531,3.1541,3.3387,-0.5657,-0.6625,0.4298,0.5931,1.0173,1.0231,1.7843,0.9009,0.1846,-0.1996,2.0811,-2.6593,3.4394,6.5794,0.5866,0.9455,0.2222
7393,yún,2,Male Voice 1,male,0.1919,-3.0006,-2.8893,-2.2476,-2.6445,-1.831,0.0199,3.2408,4.1488,3.2613,-3.1925,0.1113,0.6417,-0.3968,0.8135,1.851,3.2208,0.908,-0.8875,-0.2247,2.7925,-3.6734,4.6292,7.7466,0.5866,0.9636,0.1111
7321,xú,2,Male Voice 1,male,0.8502,0.8502,0.8502,0.8502,-2.4992,-2.4135,-0.954,1.3353,2.9566,2.3204,0.0,0.0,0.0,-3.3495,0.0858,1.4595,2.2893,1.6213,-0.6363,0.1957,1.7994,-2.8174,3.2345,1.4898,0.665,0.6667,0.4444
7325,xuán,2,Male Voice 1,male,-0.7077,-0.7077,-0.7077,-0.7077,-2.6636,-3.4222,-0.9555,0.6907,2.7877,3.9784,0.0,0.0,0.0,-1.9559,-0.7586,2.4666,1.6463,2.097,1.1907,-0.3785,2.128,-3.7754,5.0184,4.092,0.665,0.6508,0.5556
7329,xué,2,Male Voice 1,male,-0.9517,-0.9517,-0.9517,-0.9517,-1.962,-2.641,-0.7749,0.5862,2.6744,2.8822,0.0,0.0,0.0,-1.0103,-0.679,1.8661,1.3611,2.0882,0.2078,-0.423,1.6718,-2.8674,3.278,3.7269,0.6911,0.6364,0.5556
7333,xún,2,Male Voice 1,male,-0.8309,-0.8309,-0.8309,-0.8309,-1.9829,-3.5834,-1.7225,0.9632,2.629,4.0533,0.0,0.0,0.0,-1.1521,-1.6005,1.8609,2.6857,1.6657,1.4243,-0.4485,2.0592,-3.5889,4.5881,3.9025,0.6911,0.6061,0.5556
7337,yá,2,Male Voice 1,male,2.4164,-0.0545,-1.0156,-0.5426,-2.052,-1.9046,-1.2762,0.8382,2.7785,2.9285,-2.4709,-0.9611,0.473,-1.5093,0.1474,0.6283,2.1144,1.9403,0.15,-0.0003,1.8262,-2.5716,3.4358,2.2142,0.5605,0.9623,0.4444
734,jiá,2,Female Voice 1,female,1.8627,1.8627,0.1246,-1.2426,-1.8595,-2.2051,-1.8274,-0.5876,3.0368,4.7698,0.0,-1.7381,-1.3672,-0.6168,-0.3456,0.3777,1.2397,3.6245,1.7329,0.1288,2.141,-2.2733,4.815,1.2561,0.8479,0.8642,0.5556
7341,yán,2,Male Voice 1,male,0.7662,-1.3203,-1.4681,-2.6635,-3.159,-1.9303,-0.602,2.076,3.7238,4.7848,-2.0865,-0.1478,-1.1954,-0.4955,1.2287,1.3283,2.6779,1.6479,1.061,-0.1667,2.5423,-3.4094,5.5412,5.9313,0.6128,0.9655,0.4444
7425,zén,2,Male Voice 1,male,-1.0148,-1.0148,-3.002,-3.8439,-2.571,-0.8525,1.3562,2.6293,3.1892,2.7768,0.0,-1.9872,-0.8419,1.2729,1.7185,2.2087,1.2731,0.5599,-0.4124,-0.3206,2.4674,-4.0702,3.6984,6.7348,0.5866,0.8545,0.3333
7429,zéng,2,Male Voice 1,male,0.3946,0.3946,0.1976,-3.4146,-3.1473,-2.0883,0.2186,2.0747,3.4665,3.2944,0.0,-0.197,-3.6122,0.2673,1.0589,2.3069,1.8561,1.3918,-0.1721,-0.0713,2.3069,-3.8862,4.2269,4.1885,0.665,0.7937,0.3333
7433,zhá,2,Male Voice 1,male,-0.2689,-0.2689,-0.9298,-2.575,-2.3133,-0.8818,0.2177,1.3815,2.0853,3.8855,0.0,-0.6609,-1.6452,0.2617,1.4314,1.0995,1.1638,0.7038,1.8002,-0.1475,1.7925,-2.8745,3.8855,4.2315,0.5344,0.8,0.3333
7437,zhái,2,Male Voice 1,male,-1.755,-1.755,-1.755,-2.8287,-2.6392,-1.587,0.0698,1.4095,2.5815,3.6378,0.0,0.0,-1.0736,0.1894,1.0522,1.6568,1.3398,1.172,1.0563,-0.5281,2.0804,-3.0073,3.9545,6.0556,0.5866,0.7636,0.3333
7441,zhán,2,Male Voice 1,male,-1.3895,-1.3895,-2.0172,-3.2034,-1.9596,-1.1437,0.569,2.0697,2.6491,3.0346,0.0,-0.6278,-1.1861,1.2437,0.8159,1.7127,1.5007,0.5794,0.3855,-0.4026,2.058,-3.4785,3.2077,5.9569,0.6128,0.7931,0.3333
7445,zháng,2,Male Voice 1,male,2.9038,2.9038,0.0895,-2.3283,-2.5987,-1.2864,-0.3781,1.0807,2.3708,3.3884,0.0,-2.8143,-2.4178,-0.2704,1.3123,0.9083,1.4588,1.2901,1.0176,0.3988,2.127,-2.8882,3.3884,0.6412,0.5605,0.8302,0.4444
7529,zuán,2,Male Voice 1,male,1.2284,1.2284,1.136,-1.8205,-2.2993,-1.9653,-0.67,0.9558,2.5705,3.2457,0.0,-0.0924,-2.9564,-0.4788,0.334,1.2952,1.6258,1.6147,0.6752,0.1604,1.8662,-2.5195,3.9639,1.6989,0.6128,0.7931,0.4444
7533,zuí,2,Male Voice 1,male,1.0797,1.0797,1.0797,-1.8364,-2.4253,-1.8144,-0.627,1.1564,3.1534,3.2114,0.0,0.0,-2.9161,-0.589,0.6109,1.1874,1.7834,1.997,0.058,0.1768,1.8575,-2.6543,3.2382,1.9995,0.7173,0.75,0.4444
7537,zún,2,Male Voice 1,male,1.172,1.172,1.172,-0.1756,-1.7483,-2.2092,-1.629,0.66,2.2654,3.191,0.0,0.0,-1.3476,-1.5728,-0.4608,0.5802,2.289,1.6053,0.9257,0.277,1.6137,-2.2248,3.191,0.6638,0.6128,0.7069,0.5556
7541,zuó,2,Male Voice 1,male,2.255,2.255,2.255,-2.5042,-3.3938,-1.6738,0.1407,1.8633,2.8008,2.5366,0.0,0.0,-4.7592,-0.8896,1.72,1.8145,1.7226,0.9375,-0.2641,0.3903,2.1717,-3.5441,2.8142,1.0825,0.7173,0.7794,0.4444
7545,á,2,Male Voice 2,male,-1.0181,-2.4226,-2.5977,-2.4788,-1.7533,-0.2874,0.8202,2.0051,3.1708,3.4469,-1.4045,-0.1751,0.1189,0.7255,1.4659,1.1076,1.1849,1.1657,0.2762,-0.1899,2.1175,-2.6065,3.6175,6.5504,0.7173,0.9412,0.2222
8585,qióng,2,Male Voice 2,male,0.6038,0.6038,0.6038,-0.1792,-2.6884,-3.0157,-1.3751,1.2372,3.4703,3.5403,0.0,0.0,-0.7829,-2.5092,-0.3273,1.6406,2.6122,2.2332,0.07,0.06,2.1677,-3.349,3.9477,2.5036,0.874,0.6786,0.5556
8589,qiú,2,Male Voice 2,male,-0.9496,-0.9496,-0.9496,-1.8696,-2.8921,-2.5221,-0.5749,1.2949,3.2554,3.4547,0.0,0.0,-0.92,-1.0226,0.37,1.9473,1.8698,1.9604,0.1994,-0.3941,2.064,-2.9002,3.9026,4.7474,0.9001,0.7126,0.4444
8593,qú,2,Male Voice 2,male,-2.1846,-2.1846,-2.1846,-2.9009,-2.5969,-1.6022,-0.0361,1.5938,2.8448,2.9573,0.0,0.0,-0.7163,0.304,0.9947,1.566,1.6299,1.2511,0.1125,-0.7023,2.1007,-2.9107,3.1463,6.3888,0.874,0.7262,0.3333
8597,quán,2,Male Voice 2,male,-2.2741,-2.2741,-2.2741,-1.3431,-2.5277,-2.1885,-0.9516,0.9047,3.1614,4.8322,0.0,0.0,0.931,-1.1846,0.3392,1.2369,1.8563,2.2567,1.6709,-0.7577,2.2127,-2.6076,4.8322,6.3337,0.9262,0.7191,0.4444
8601,qué,2,Male Voice 2,male,-0.6022,-0.6022,-0.6022,-1.2208,-2.623,-2.0073,-0.6367,1.2398,2.0779,4.4022,0.0,0.0,-0.6187,-1.4022,0.6157,1.3706,1.8765,0.8381,2.3243,-0.2711,1.8366,-2.7403,4.4022,3.9802,0.9001,0.7126,0.4444
8605,qún,2,Male Voice 2,male,-0.3966,-0.3966,-0.3966,-2.0673,-2.4802,-1.4975,0.4131,2.4446,1.5085,1.9096,0.0,0.0,-1.6708,-0.4129,0.9828,1.9105,2.0315,-0.936,0.4011,-0.1843,1.6252,-2.5357,2.5253,3.3747,0.874,0.7262,0.4444
8609,rán,2,Male Voice 2,male,0.2285,-1.523,-0.9779,-1.3148,-1.3506,-1.199,-0.3465,1.7512,2.8772,3.0098,-1.7515,0.5452,-0.3369,-0.0358,0.1517,0.8525,2.0977,1.126,0.1326,-0.0756,1.6637,-1.7795,3.2729,4.2485,0.7434,0.9718,0.1111
861,káng,2,Female Voice 1,female,-0.2574,-0.2574,-0.2574,-1.6348,-2.2859,-2.4862,-1.2259,0.8901,3.602,4.0636,0.0,0.0,-1.3774,-0.6511,-0.2002,1.2602,2.116,2.7118,0.4616,-0.1843,2.0344,-2.4945,4.1593,3.9507,0.9262,0.764,0.5556
8637,róng,2,Male Voice 2,male,-0.504,-2.5016,-2.364,-2.7094,-2.7356,-2.5226,-0.7956,2.8756,5.2786,5.548,-1.9977,0.1376,-0.3454,-0.0262,0.2129,1.7271,3.6711,2.403,0.2694,-0.3057,3.0951,-2.8551,5.548,8.5612,0.7434,0.9718,0.4444
8641,róu,2,Male Voice 2,male,0.1107,-1.4164,-1.6843,-2.1754,-2.0775,-1.6784,-0.4866,1.1827,3.1738,5.4866,-1.5271,-0.2679,-0.4911,0.0979,0.399,1.1919,1.6692,1.9911,2.3129,-0.1623,2.3272,-2.2284,5.9266,5.9137,0.6911,0.9697,0.3333
